	Cycle	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi
ID																																																													
EPOR_361_373		7	18	41	79	153	7	11	26	55	124	17	40	99	192	383	22	43	118	239	467	8	16	38	76	164	4	11	26	51	105	15	30	79	157	325	16	33	78	171	345	10	16	39	74	158	6	14	32	67	118	19	38	96	194	396	23	46	124	257	493
ERBB2_870_882		1	2	11	22	54	3	5	4	8	11	6	11	25	47	107	7	16	40	73	151	0	5	6	20	46	3	3	6	3	24	5	11	29	48	107	5	11	31	55	114	1	7	15	35	59	2	5	7	26	45	5	9	19	48	97	8	17	36	75	151
ERBB4_1181_1193		-3	-2	-3	-21	-12	0	-4	-10	-14	-32	-1	0	-6	-11	-10	-1	-2	3	8	3	-2	-3	0	-10	-16	-1	-1	-1	-12	-21	2	1	0	3	5	0	1	-3	-5	-10	-2	-2	-6	-9	-12	-2	-2	-7	-15	-35	2	1	-3	-10	-16	1	4	2	10	15
EFS_246_258_Y253F		-1	-4	-4	-8	-24	-1	-3	-8	-20	-29	-4	-1	-9	-30	-61	-3	-4	-13	-19	-32	-3	-3	-6	-10	-19	1	0	-8	-14	-23	-2	-2	-2	-14	-31	-2	-2	-5	-15	-35	1	-2	-7	-18	-30	-3	0	-6	-8	-21	-1	-5	-13	-24	-50	-1	-1	-8	-7	-21
FABPH_13_25		-1	-2	-3	-4	-16	-2	-4	-6	-12	-32	-1	-4	-6	-14	-45	-1	-1	-5	-4	-1	-1	-1	-7	-5	-16	0	0	-6	-16	-14	-2	-3	-9	-15	-29	-1	-3	-9	-15	-33	1	-3	-8	-13	-26	-3	-1	-7	-14	-33	-1	3	-2	-9	-24	-2	-1	-3	-11	-25
FAK1_569_581		4	5	16	33	60	-1	2	6	19	41	6	10	25	56	108	6	10	25	59	107	2	4	11	33	59	2	4	12	25	48	5	10	27	47	98	2	11	33	53	112	4	6	16	30	54	3	6	8	29	47	5	6	22	55	94	3	9	29	55	110
FAK2_572_584		7	14	41	77	161	5	14	27	65	136	17	26	76	154	307	12	28	73	157	317	4	14	38	75	143	6	15	43	77	152	16	25	69	143	297	16	33	87	173	340	8	16	46	93	181	5	12	33	70	143	15	30	72	145	293	15	30	82	178	335
FER_707_719		7	8	29	55	115	2	10	19	48	89	15	27	73	143	296	12	28	67	156	297	7	12	28	53	117	3	9	29	51	95	15	27	64	131	286	16	33	80	152	325	6	11	32	55	119	6	7	24	47	93	15	32	67	157	306	18	37	95	195	384
FES_706_718		10	21	56	106	216	8	18	49	97	188	28	55	138	285	566	28	58	148	300	619	11	21	55	110	241	7	18	46	93	179	28	50	129	260	515	30	66	164	324	652	13	25	57	132	251	9	20	51	103	219	29	61	156	308	631	33	67	174	357	720
FGFR3_641_653		-2	-1	-5	-10	-18	-2	-5	-8	-24	-26	-1	-1	-8	-9	-19	-1	-5	-2	-12	-21	-1	-3	-5	-10	-16	-1	0	-5	-5	-18	0	-1	-6	-5	-26	0	-4	-4	-3	-9	0	1	-2	4	3	-2	-3	-6	-11	-19	-3	-4	-8	-13	-22	-4	-1	-5	-11	-20
