	Exposure time	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0	5.0	10.0	25.0	50.0	100.0
	Cycle	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi
ID
MBP_222_234		1.0	2.0	4.0	7.0	23.0	1.0	1.0	3.0	8.0	20.0	2.0	2.0	7.0	13.0	25.0	1.0	2.0	6.0	11.0	24.0	0.0	1.0	7.0	10.0	24.0	0.0	3.0	6.0	13.0	23.0	1.0	3.0	5.0	11.0	23.0	1.0	2.0	6.0	9.0	16.0	0.0	3.0	7.0	8.0	28.0	1.0	3.0	3.0	9.0	15.0	1.0	0.0	2.0	6.0	14.0	0.0	1.0	2.0	8.0	12.0
NOS3_1171_1183		35.0	71.0	179.0	355.0	709.0	31.0	65.0	163.0	328.0	660.0	7.0	15.0	42.0	81.0	160.0	6.0	14.0	36.0	71.0	149.0	37.0	76.0	199.0	394.0	797.0	30.0	57.0	152.0	296.0	603.0	8.0	19.0	41.0	75.0	161.0	7.0	13.0	33.0	67.0	137.0	31.0	66.0	164.0	334.0	670.0	24.0	49.0	128.0	259.0	517.0	6.0	14.0	32.0	63.0	128.0	6.0	13.0	34.0	67.0	131.0
RAB1A_187_199		-1.0	-2.0	-4.0	-10.0	-15.0	1.0	-1.0	-2.0	-6.0	-15.0	0.0	-1.0	0.0	1.0	-2.0	1.0	0.0	0.0	1.0	5.0	-1.0	-1.0	-3.0	-6.0	-12.0	0.0	-2.0	-4.0	-5.0	-9.0	-1.0	0.0	2.0	0.0	2.0	0.0	-2.0	0.0	3.0	2.0	1.0	-2.0	-2.0	-5.0	-12.0	-1.0	0.0	-3.0	-3.0	-8.0	0.0	0.0	-1.0	-1.0	0.0	0.0	-1.0	-1.0	4.0	2.0
STK6_283_295		142.0	282.0	723.0	1428.0	2850.0	112.0	224.0	561.0	1122.0	2282.0	30.0	59.0	147.0	293.0	592.0	25.0	50.0	135.0	260.0	543.0	135.0	273.0	683.0	1382.0	2788.0	97.0	202.0	530.0	1031.0	2049.0	30.0	61.0	149.0	298.0	612.0	27.0	56.0	141.0	280.0	569.0	129.0	259.0	649.0	1305.0	2603.0	92.0	187.0	459.0	922.0	1871.0	30.0	61.0	146.0	298.0	587.0	30.0	62.0	158.0	318.0	650.0
CFTR_730_742		123.0	251.0	622.0	1227.0	2519.0	84.0	172.0	448.0	893.0	1810.0	7.0	12.0	28.0	56.0	109.0	4.0	11.0	26.0	55.0	104.0	110.0	223.0	562.0	1096.0	2204.0	77.0	160.0	395.0	789.0	1572.0	4.0	13.0	29.0	62.0	121.0	5.0	11.0	26.0	62.0	121.0	105.0	207.0	528.0	1051.0	2089.0	69.0	134.0	336.0	690.0	1371.0	6.0	11.0	29.0	58.0	123.0	5.0	12.0	32.0	63.0	126.0
MYPC3_268_280		242.0	492.0	1227.0	2481.0	3495.0	201.0	396.0	1006.0	2018.0	3569.0	24.0	51.0	130.0	263.0	531.0	26.0	52.0	130.0	263.0	527.0	249.0	484.0	1216.0	2439.0	3522.0	183.0	374.0	936.0	1886.0	3589.0	26.0	53.0	132.0	262.0	544.0	25.0	54.0	139.0	277.0	568.0	225.0	444.0	1106.0	2255.0	3534.0	154.0	332.0	832.0	1643.0	3257.0	23.0	49.0	121.0	242.0	502.0	20.0	43.0	113.0	233.0	463.0
VASP_271_283		55.0	106.0	273.0	546.0	1113.0	58.0	111.0	279.0	585.0	1161.0	4.0	9.0	23.0	46.0	99.0	4.0	8.0	21.0	45.0	91.0	51.0	101.0	263.0	516.0	1049.0	56.0	110.0	281.0	566.0	1072.0	3.0	11.0	24.0	51.0	101.0	5.0	11.0	25.0	55.0	105.0	48.0	91.0	231.0	463.0	946.0	47.0	94.0	230.0	467.0	915.0	5.0	9.0	23.0	46.0	91.0	3.0	10.0	28.0	55.0	116.0
ADDB_696_708		1.0	2.0	6.0	7.0	14.0	0.0	0.0	4.0	7.0	12.0	1.0	2.0	5.0	8.0	17.0	1.0	2.0	5.0	6.0	12.0	2.0	2.0	6.0	9.0	15.0	0.0	2.0	3.0	6.0	13.0	0.0	3.0	4.0	5.0	12.0	1.0	0.0	2.0	6.0	12.0	1.0	2.0	2.0	7.0	15.0	0.0	0.0	3.0	2.0	13.0	1.0	2.0	3.0	3.0	9.0	0.0	2.0	0.0	8.0	12.0
BRCA1_1451_1463		0.0	0.0	0.0	1.0	-1.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	0.0	2.0	-1.0	0.0	-1.0	2.0	3.0	3.0	1.0	1.0	0.0	7.0	4.0	1.0	1.0	2.0	3.0	6.0	-1.0	2.0	-1.0	1.0	0.0	-1.0	0.0	0.0	2.0	-1.0	1.0	1.0	0.0	4.0	5.0	0.0	1.0	2.0	2.0	6.0	-1.0	1.0	1.0	0.0	-2.0	1.0	-1.0	-2.0	0.0	1.0
DCX_49_61		0.0	0.0	3.0	4.0	7.0	1.0	0.0	0.0	3.0	6.0	1.0	0.0	1.0	5.0	7.0	0.0	-1.0	2.0	6.0	9.0	1.0	1.0	5.0	5.0	8.0	2.0	0.0	1.0	3.0	10.0	-2.0	1.0	1.0	4.0	6.0	1.0	0.0	2.0	3.0	7.0	1.0	1.0	-1.0	2.0	6.0	1.0	-2.0	2.0	2.0	5.0	0.0	2.0	1.0	3.0	9.0	1.0	0.0	-3.0	5.0	4.0
GSUB_61_73		0.0	1.0	5.0	6.0	11.0	-1.0	3.0	4.0	6.0	8.0	2.0	1.0	6.0	10.0	20.0	-1.0	2.0	7.0	7.0	15.0	2.0	3.0	2.0	9.0	13.0	1.0	2.0	4.0	6.0	15.0	0.0	2.0	4.0	10.0	18.0	1.0	3.0	4.0	4.0	11.0	2.0	1.0	3.0	4.0	11.0	1.0	1.0	4.0	5.0	8.0	1.0	2.0	4.0	6.0	15.0	-1.0	-2.0	2.0	6.0	15.0
KCNB1_489_501		0.0	1.0	3.0	4.0	7.0	-1.0	-1.0	1.0	3.0	6.0	1.0	0.0	2.0	7.0	7.0	0.0	1.0	3.0	4.0	4.0	1.0	2.0	2.0	4.0	10.0	1.0	1.0	3.0	4.0	7.0	0.0	2.0	2.0	3.0	4.0	-1.0	1.0	-1.0	2.0	7.0	1.0	0.0	1.0	4.0	7.0	0.0	2.0	3.0	0.0	8.0	2.0	-1.0	1.0	0.0	5.0	1.0	1.0	-1.0	2.0	3.0
MK10_214_226		-1.0	0.0	2.0	2.0	9.0	0.0	0.0	4.0	1.0	4.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	2.0	3.0	1.0	0.0	4.0	5.0	6.0	1.0	2.0	0.0	3.0	5.0	0.0	-1.0	-2.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	-1.0	4.0	4.0	2.0	-1.0	2.0	1.0	0.0	0.0	0.0	-1.0	0.0	-2.0	-1.0	-1.0	-1.0	-1.0	-2.0
NR4A1_344_356		1.0	3.0	6.0	15.0	28.0	-1.0	2.0	7.0	17.0	27.0	2.0	3.0	8.0	17.0	38.0	1.0	4.0	8.0	18.0	32.0	2.0	5.0	8.0	16.0	32.0	3.0	2.0	8.0	18.0	30.0	2.0	5.0	8.0	20.0	33.0	0.0	3.0	6.0	15.0	29.0	1.0	1.0	7.0	15.0	27.0	1.0	2.0	7.0	11.0	24.0	2.0	3.0	8.0	13.0	27.0	0.0	3.0	5.0	12.0	26.0
RAF1_253_265		1.0	3.0	3.0	5.0	12.0	-1.0	-1.0	2.0	7.0	10.0	0.0	0.0	3.0	4.0	4.0	-1.0	1.0	2.0	5.0	6.0	2.0	1.0	2.0	8.0	16.0	2.0	2.0	4.0	10.0	18.0	0.0	1.0	0.0	1.0	9.0	0.0	0.0	0.0	4.0	5.0	0.0	2.0	1.0	7.0	10.0	0.0	1.0	4.0	8.0	15.0	1.0	1.0	1.0	1.0	5.0	0.0	1.0	-1.0	3.0	6.0
STMN2_90_102		15.0	30.0	74.0	148.0	298.0	11.0	21.0	51.0	101.0	208.0	2.0	2.0	7.0	13.0	24.0	1.0	2.0	7.0	14.0	24.0	16.0	30.0	83.0	173.0	345.0	10.0	20.0	53.0	110.0	218.0	0.0	3.0	5.0	13.0	23.0	2.0	1.0	4.0	9.0	19.0	14.0	30.0	66.0	137.0	279.0	8.0	17.0	46.0	80.0	170.0	1.0	1.0	7.0	11.0	20.0	0.0	2.0	4.0	10.0	20.0
CGHB_109_121		23.0	44.0	107.0	216.0	443.0	18.0	37.0	95.0	185.0	381.0	8.0	17.0	48.0	93.0	184.0	6.0	18.0	39.0	78.0	165.0	22.0	42.0	96.0	195.0	394.0	17.0	36.0	95.0	184.0	378.0	8.0	21.0	52.0	99.0	194.0	8.0	20.0	48.0	97.0	192.0	20.0	37.0	96.0	187.0	395.0	16.0	31.0	85.0	165.0	339.0	10.0	19.0	50.0	97.0	194.0	10.0	21.0	54.0	107.0	220.0
NCF1_296_308		296.0	587.0	1491.0	2978.0	3360.0	287.0	575.0	1462.0	2914.0	3413.0	30.0	59.0	152.0	317.0	636.0	25.0	54.0	129.0	277.0	545.0	322.0	665.0	1649.0	3279.0	3312.0	277.0	572.0	1456.0	2839.0	3433.0	23.0	50.0	117.0	239.0	483.0	22.0	45.0	115.0	237.0	472.0	315.0	617.0	1560.0	3150.0	3403.0	243.0	493.0	1256.0	2490.0	3508.0	23.0	48.0	117.0	242.0	482.0	20.0	45.0	108.0	218.0	439.0
VTNC_390_402		169.0	345.0	849.0	1720.0	3402.0	145.0	293.0	753.0	1478.0	2994.0	20.0	39.0	95.0	193.0	390.0	19.0	37.0	96.0	193.0	380.0	179.0	369.0	943.0	1855.0	3469.0	144.0	291.0	728.0	1463.0	2931.0	18.0	36.0	85.0	175.0	359.0	14.0	27.0	68.0	137.0	278.0	169.0	332.0	818.0	1706.0	3319.0	126.0	252.0	639.0	1291.0	2578.0	19.0	34.0	87.0	180.0	364.0	16.0	28.0	73.0	148.0	291.0
ADDB_706_718		11.0	18.0	49.0	98.0	187.0	10.0	20.0	49.0	99.0	197.0	4.0	10.0	28.0	54.0	107.0	3.0	6.0	20.0	36.0	76.0	7.0	14.0	36.0	71.0	142.0	10.0	18.0	47.0	87.0	183.0	6.0	14.0	32.0	65.0	131.0	7.0	14.0	36.0	68.0	142.0	7.0	12.0	32.0	64.0	133.0	5.0	13.0	37.0	67.0	136.0	6.0	8.0	22.0	45.0	92.0	5.0	14.0	36.0	68.0	139.0
C1R_201_213		0.0	-2.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	5.0	0.0	-1.0	-1.0	4.0	4.0	0.0	1.0	0.0	1.0	5.0	-1.0	1.0	3.0	3.0	7.0	0.0	1.0	0.0	2.0	3.0	-1.0	2.0	2.0	4.0	7.0	0.0	1.0	2.0	0.0	5.0	0.0	0.0	1.0	4.0	5.0	-1.0	1.0	3.0	1.0	4.0	1.0	0.0	1.0	3.0	4.0	-1.0	-1.0	0.0	0.0	2.0
ELK1_356_368		0.0	-1.0	2.0	-3.0	1.0	0.0	0.0	1.0	3.0	5.0	0.0	1.0	1.0	3.0	7.0	0.0	1.0	0.0	4.0	5.0	0.0	1.0	2.0	3.0	3.0	2.0	1.0	3.0	3.0	7.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	3.0	1.0	7.0	0.0	0.0	1.0	4.0	3.0	0.0	0.0	1.0	0.0	6.0	0.0	2.0	1.0	1.0	5.0	-1.0	0.0	-1.0	1.0	2.0
GYS2_1_13		5.0	8.0	20.0	40.0	88.0	4.0	8.0	20.0	37.0	83.0	5.0	10.0	28.0	53.0	109.0	3.0	7.0	21.0	43.0	85.0	3.0	9.0	24.0	50.0	97.0	4.0	8.0	17.0	40.0	77.0	6.0	12.0	25.0	50.0	106.0	3.0	10.0	23.0	46.0	91.0	3.0	9.0	22.0	41.0	84.0	3.0	7.0	18.0	34.0	66.0	6.0	6.0	19.0	37.0	82.0	2.0	5.0	14.0	29.0	56.0
KIF11_919_931		1.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	-2.0	0.0	4.0	-1.0	0.0	3.0	-1.0	2.0	1.0	0.0	1.0	1.0	5.0	2.0	0.0	0.0	-2.0	2.0	3.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	1.0	0.0	-1.0	1.0	2.0	2.0	3.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	-1.0	3.0	-1.0	-1.0	-1.0	-1.0	1.0	0.0
MP2K1_281_293		0.0	-1.0	2.0	-1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	-1.0	-2.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	-1.0	-1.0	0.0	-2.0	0.0	0.0	-3.0	1.0	-4.0	1.0	0.0	1.0	-3.0	-2.0	-1.0	0.0	1.0	1.0	2.0	-1.0	0.0	0.0	1.0	2.0	1.0	-1.0	-3.0	-1.0	-1.0	0.0	-1.0	-1.0	-3.0	-1.0
NTRK3_824_836		0.0	-1.0	2.0	5.0	13.0	0.0	2.0	1.0	6.0	10.0	0.0	-1.0	2.0	8.0	12.0	1.0	-1.0	3.0	4.0	8.0	0.0	-1.0	5.0	4.0	10.0	1.0	2.0	-1.0	4.0	11.0	0.0	2.0	3.0	7.0	11.0	1.0	1.0	3.0	3.0	10.0	1.0	2.0	3.0	8.0	11.0	1.0	1.0	2.0	3.0	10.0	0.0	1.0	1.0	7.0	11.0	0.0	1.0	2.0	2.0	12.0
RAP1B_172_184		2.0	3.0	10.0	20.0	42.0	0.0	3.0	9.0	17.0	33.0	1.0	2.0	6.0	10.0	25.0	1.0	1.0	6.0	8.0	21.0	2.0	2.0	9.0	21.0	36.0	2.0	5.0	6.0	15.0	38.0	1.0	3.0	6.0	12.0	25.0	1.0	4.0	6.0	9.0	21.0	0.0	4.0	10.0	16.0	37.0	0.0	3.0	9.0	13.0	26.0	1.0	2.0	4.0	11.0	20.0	-1.0	2.0	5.0	8.0	24.0
TAU_524_536		-2.0	-1.0	0.0	-4.0	-1.0	-1.0	0.0	2.0	-9.0	4.0	0.0	-2.0	0.0	-2.0	-1.0	0.0	0.0	0.0	2.0	3.0	-1.0	-2.0	-5.0	2.0	10.0	1.0	0.0	-4.0	-3.0	4.0	-1.0	1.0	0.0	-1.0	0.0	-1.0	-2.0	0.0	1.0	4.0	-2.0	-1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	-3.0	1.0	1.0	0.0	2.0	-3.0	-1.0	-1.0	-1.0	0.0	-2.0
CREB1_126_138		326.0	653.0	1636.0	3253.0	3396.0	315.0	630.0	1563.0	3166.0	3452.0	34.0	71.0	184.0	371.0	749.0	33.0	72.0	178.0	364.0	734.0	300.0	604.0	1529.0	3072.0	3449.0	272.0	559.0	1400.0	2792.0	3501.0	33.0	71.0	177.0	354.0	712.0	37.0	72.0	186.0	362.0	748.0	294.0	585.0	1463.0	2987.0	3497.0	249.0	500.0	1238.0	2506.0	3524.0	35.0	66.0	172.0	350.0	685.0	28.0	56.0	145.0	294.0	578.0
NCF1_321_333		180.0	359.0	905.0	1807.0	3417.0	157.0	312.0	782.0	1573.0	3137.0	12.0	27.0	73.0	141.0	290.0	14.0	28.0	68.0	135.0	277.0	183.0	365.0	921.0	1842.0	3418.0	148.0	295.0	728.0	1484.0	3013.0	14.0	29.0	72.0	143.0	292.0	13.0	26.0	69.0	132.0	268.0	171.0	335.0	855.0	1726.0	3447.0	132.0	257.0	647.0	1304.0	2602.0	14.0	30.0	70.0	140.0	284.0	10.0	21.0	52.0	104.0	215.0
CFTR_761_773		679.0	1370.0	3385.0	3478.0	2848.0	579.0	1170.0	2922.0	3563.0	3062.0	151.0	305.0	778.0	1564.0	3101.0	151.0	302.0	763.0	1529.0	3080.0	655.0	1298.0	3246.0	3485.0	2868.0	507.0	1022.0	2548.0	3596.0	3116.0	158.0	319.0	794.0	1626.0	3236.0	155.0	313.0	789.0	1588.0	3189.0	644.0	1262.0	3175.0	3537.0	3071.0	496.0	975.0	2491.0	3641.0	3202.0	143.0	282.0	713.0	1441.0	2836.0	121.0	241.0	621.0	1245.0	2476.0
AKT1_301_313		-1.0	0.0	2.0	5.0	2.0	0.0	1.0	3.0	3.0	5.0	-1.0	0.0	0.0	5.0	2.0	1.0	1.0	0.0	5.0	5.0	1.0	2.0	3.0	4.0	8.0	0.0	0.0	-3.0	4.0	5.0	0.0	2.0	2.0	3.0	2.0	2.0	1.0	0.0	0.0	1.0	-1.0	0.0	2.0	3.0	6.0	0.0	0.0	1.0	2.0	5.0	1.0	-1.0	-1.0	-2.0	-3.0	-1.0	-1.0	0.0	1.0	-3.0
CA2D1_494_506		1.0	3.0	5.0	10.0	18.0	-1.0	1.0	3.0	7.0	17.0	1.0	2.0	6.0	14.0	31.0	1.0	4.0	5.0	11.0	21.0	1.0	2.0	6.0	8.0	21.0	1.0	2.0	4.0	7.0	22.0	0.0	2.0	8.0	16.0	32.0	3.0	2.0	7.0	8.0	28.0	0.0	1.0	2.0	8.0	20.0	-1.0	2.0	4.0	10.0	17.0	2.0	2.0	6.0	10.0	20.0	-1.0	2.0	5.0	7.0	14.0
ELK1_410_422		1.0	0.0	-2.0	-3.0	-6.0	-2.0	0.0	-4.0	-4.0	-7.0	-1.0	-1.0	0.0	-5.0	-4.0	0.0	1.0	-1.0	-1.0	-2.0	-2.0	-2.0	-2.0	-2.0	-5.0	0.0	-1.0	-1.0	-4.0	-3.0	0.0	-1.0	1.0	0.0	0.0	0.0	0.0	-1.0	0.0	-5.0	-1.0	-1.0	-1.0	-4.0	-2.0	0.0	-1.0	-2.0	-3.0	2.0	1.0	-2.0	0.0	1.0	-5.0	-1.0	-1.0	2.0	1.0	-4.0
H2B1B_ 27_40		6.0	15.0	30.0	58.0	113.0	3.0	12.0	26.0	56.0	111.0	1.0	4.0	10.0	19.0	36.0	1.0	4.0	7.0	12.0	26.0	3.0	7.0	21.0	37.0	76.0	6.0	7.0	21.0	46.0	86.0	1.0	4.0	10.0	20.0	42.0	3.0	5.0	9.0	21.0	44.0	3.0	9.0	20.0	39.0	74.0	4.0	9.0	21.0	39.0	83.0	2.0	3.0	8.0	16.0	33.0	1.0	6.0	14.0	27.0	50.0
KIF2C_105_118_S106G		23.0	50.0	124.0	247.0	509.0	22.0	47.0	114.0	235.0	462.0	4.0	8.0	30.0	60.0	121.0	3.0	12.0	28.0	53.0	98.0	24.0	52.0	129.0	251.0	501.0	23.0	45.0	112.0	222.0	440.0	5.0	11.0	29.0	59.0	117.0	4.0	9.0	25.0	45.0	100.0	22.0	46.0	120.0	234.0	479.0	18.0	40.0	90.0	190.0	374.0	5.0	12.0	30.0	58.0	111.0	5.0	10.0	32.0	57.0	111.0
MP2K1_287_299		1.0	2.0	6.0	12.0	20.0	0.0	4.0	7.0	10.0	24.0	0.0	1.0	6.0	10.0	24.0	1.0	4.0	5.0	14.0	23.0	1.0	2.0	9.0	15.0	32.0	1.0	3.0	5.0	11.0	23.0	1.0	3.0	7.0	11.0	22.0	1.0	1.0	5.0	10.0	19.0	0.0	2.0	7.0	12.0	23.0	1.0	2.0	4.0	8.0	15.0	1.0	0.0	7.0	7.0	16.0	-1.0	2.0	4.0	7.0	17.0
P53_12_24		2.0	5.0	6.0	14.0	29.0	0.0	3.0	4.0	11.0	20.0	-1.0	3.0	4.0	10.0	23.0	0.0	2.0	3.0	10.0	17.0	2.0	2.0	5.0	9.0	22.0	1.0	2.0	4.0	10.0	19.0	0.0	4.0	7.0	9.0	19.0	2.0	2.0	4.0	8.0	16.0	0.0	3.0	5.0	10.0	20.0	1.0	2.0	5.0	9.0	23.0	2.0	4.0	7.0	10.0	18.0	-1.0	2.0	7.0	10.0	21.0
RB_242_254		0.0	1.0	4.0	7.0	17.0	0.0	2.0	6.0	8.0	18.0	0.0	2.0	3.0	9.0	19.0	1.0	1.0	6.0	9.0	21.0	-1.0	2.0	8.0	15.0	28.0	0.0	1.0	4.0	10.0	20.0	0.0	1.0	6.0	10.0	21.0	2.0	1.0	3.0	9.0	13.0	0.0	2.0	6.0	10.0	21.0	1.0	4.0	3.0	10.0	14.0	2.0	3.0	3.0	4.0	11.0	-1.0	0.0	4.0	5.0	7.0
TLE2_246_258		-1.0	-3.0	-3.0	-6.0	-20.0	-1.0	0.0	-5.0	-8.0	-16.0	-1.0	-2.0	-2.0	-4.0	-6.0	0.0	1.0	1.0	0.0	-2.0	-1.0	-1.0	-4.0	-7.0	-10.0	-1.0	-3.0	-4.0	-9.0	-23.0	-1.0	0.0	-1.0	-5.0	-8.0	1.0	0.0	0.0	-4.0	-5.0	-2.0	-3.0	-7.0	-7.0	-15.0	0.0	-2.0	-2.0	-4.0	-11.0	2.0	0.0	-2.0	-6.0	-9.0	0.0	0.0	-1.0	-3.0	-5.0
DESP_2842_2854		12.0	22.0	54.0	108.0	227.0	5.0	11.0	30.0	60.0	119.0	0.0	-1.0	3.0	7.0	17.0	0.0	2.0	1.0	4.0	11.0	11.0	21.0	51.0	105.0	223.0	7.0	12.0	31.0	61.0	121.0	0.0	1.0	2.0	7.0	13.0	0.0	1.0	3.0	8.0	14.0	8.0	18.0	48.0	95.0	194.0	5.0	10.0	25.0	45.0	103.0	2.0	3.0	4.0	8.0	12.0	0.0	-1.0	5.0	7.0	15.0
NFKB1_330_342		30.0	61.0	158.0	324.0	668.0	20.0	51.0	118.0	245.0	496.0	1.0	6.0	17.0	35.0	70.0	1.0	7.0	13.0	32.0	59.0	27.0	58.0	153.0	303.0	614.0	21.0	47.0	111.0	231.0	466.0	2.0	9.0	19.0	41.0	85.0	4.0	9.0	21.0	40.0	80.0	26.0	52.0	136.0	288.0	565.0	17.0	37.0	96.0	195.0	407.0	4.0	9.0	19.0	36.0	73.0	1.0	7.0	23.0	41.0	87.0
F263_454_466		543.0	1078.0	2695.0	3590.0	3076.0	473.0	955.0	2377.0	3661.0	3214.0	73.0	154.0	391.0	780.0	1543.0	70.0	146.0	359.0	745.0	1475.0	527.0	1075.0	2681.0	3574.0	3149.0	424.0	855.0	2150.0	3691.0	3294.0	78.0	158.0	404.0	796.0	1623.0	82.0	163.0	415.0	830.0	1674.0	505.0	1024.0	2539.0	3641.0	3169.0	385.0	783.0	1958.0	3720.0	3335.0	77.0	143.0	373.0	757.0	1472.0	63.0	127.0	317.0	635.0	1289.0
ANDR_785_797		11.0	24.0	57.0	116.0	229.0	8.0	19.0	46.0	94.0	193.0	3.0	8.0	22.0	42.0	85.0	2.0	7.0	17.0	35.0	74.0	10.0	23.0	55.0	117.0	236.0	8.0	19.0	45.0	92.0	188.0	3.0	7.0	21.0	40.0	79.0	3.0	7.0	20.0	37.0	81.0	9.0	21.0	58.0	110.0	224.0	5.0	15.0	38.0	81.0	160.0	3.0	6.0	19.0	42.0	85.0	3.0	6.0	16.0	34.0	68.0
CD27_212_224		2.0	5.0	5.0	12.0	22.0	-1.0	1.0	6.0	8.0	23.0	-1.0	1.0	8.0	15.0	30.0	1.0	2.0	5.0	14.0	28.0	0.0	0.0	5.0	12.0	21.0	1.0	1.0	4.0	6.0	21.0	2.0	5.0	8.0	18.0	35.0	1.0	4.0	7.0	16.0	27.0	1.0	2.0	4.0	12.0	19.0	1.0	2.0	3.0	9.0	16.0	1.0	0.0	6.0	13.0	24.0	1.0	2.0	5.0	10.0	18.0
ERBB2_679_691		102.0	208.0	523.0	1057.0	2099.0	107.0	223.0	567.0	1108.0	2237.0	14.0	31.0	82.0	159.0	321.0	12.0	25.0	63.0	129.0	255.0	98.0	203.0	520.0	1027.0	2041.0	100.0	200.0	508.0	997.0	2009.0	15.0	31.0	74.0	148.0	298.0	14.0	26.0	67.0	135.0	273.0	92.0	190.0	483.0	956.0	1902.0	83.0	171.0	445.0	892.0	1765.0	12.0	24.0	63.0	121.0	251.0	11.0	22.0	56.0	106.0	223.0
H32_3_18		3.0	8.0	14.0	27.0	55.0	2.0	4.0	14.0	28.0	44.0	1.0	5.0	10.0	18.0	37.0	1.0	2.0	8.0	15.0	33.0	1.0	5.0	11.0	23.0	44.0	1.0	4.0	12.0	23.0	41.0	1.0	4.0	9.0	20.0	36.0	1.0	4.0	7.0	19.0	37.0	1.0	3.0	12.0	20.0	44.0	1.0	4.0	13.0	22.0	37.0	2.0	2.0	10.0	17.0	35.0	3.0	3.0	9.0	22.0	43.0
KPCB_19_31_A25S		22.0	44.0	110.0	217.0	437.0	17.0	35.0	90.0	181.0	365.0	6.0	11.0	33.0	63.0	129.0	3.0	10.0	23.0	47.0	96.0	17.0	33.0	85.0	175.0	345.0	18.0	35.0	91.0	181.0	358.0	6.0	15.0	35.0	65.0	137.0	6.0	11.0	29.0	56.0	111.0	13.0	30.0	76.0	151.0	301.0	12.0	28.0	69.0	139.0	281.0	4.0	12.0	27.0	50.0	107.0	5.0	13.0	32.0	63.0	127.0
MPH6_140_152		1.0	2.0	1.0	-1.0	1.0	-1.0	-1.0	0.0	5.0	3.0	-1.0	-1.0	2.0	2.0	0.0	0.0	-1.0	0.0	0.0	2.0	1.0	1.0	1.0	3.0	0.0	0.0	-1.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	-2.0	0.0	1.0	0.0	1.0	3.0	0.0	5.0	0.0	0.0	0.0	3.0	3.0	-1.0	0.0	0.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0
